x-axis,1,2
second,Volt,Volt
+61.2000E-06,-125.0000000E-03,+1.8437500000E+00
+61.4000E-06,-156.2500000E-03,+1.8437500000E+00
+61.6000E-06,+1.9062500000E+00,+1.8437500000E+00
+61.8000E-06,+1.8750000000E+00,+1.8125000000E+00
+62.0000E-06,+1.8750000000E+00,+1.8437500000E+00
+62.2000E-06,+1.8750000000E+00,+1.8125000000E+00
+62.4000E-06,+1.8750000000E+00,+1.8437500000E+00
+62.6000E-06,+1.8437500000E+00,+1.8437500000E+00
+62.8000E-06,+1.8750000000E+00,+1.8750000000E+00
+63.0000E-06,+1.8750000000E+00,+1.8125000000E+00
+63.2000E-06,+1.8750000000E+00,+1.8125000000E+00
+63.4000E-06,+1.8750000000E+00,+1.8125000000E+00
+63.6000E-06,+1.8750000000E+00,+1.8437500000E+00
+63.8000E-06,+1.8125000000E+00,+1.8750000000E+00
+64.0000E-06,+1.8750000000E+00,+1.8125000000E+00
+64.2000E-06,+1.8437500000E+00,+1.8125000000E+00
+64.4000E-06,+1.8750000000E+00,+1.8437500000E+00
+64.6000E-06,+1.8125000000E+00,+1.8125000000E+00
+64.8000E-06,+1.8437500000E+00,+1.8125000000E+00
+65.0000E-06,+1.8437500000E+00,+1.8437500000E+00
+65.2000E-06,+1.8437500000E+00,+1.8125000000E+00
+65.4000E-06,+1.8437500000E+00,+1.8125000000E+00
+65.6000E-06,+1.8750000000E+00,+1.8125000000E+00
+65.8000E-06,+1.8437500000E+00,+1.8437500000E+00
+66.0000E-06,+1.8125000000E+00,+1.8125000000E+00
+66.2000E-06,+1.8437500000E+00,+1.8125000000E+00
+66.4000E-06,+1.8125000000E+00,+1.8125000000E+00
+66.6000E-06,+1.8125000000E+00,+1.8125000000E+00
+66.8000E-06,+1.8125000000E+00,+1.8125000000E+00
+67.0000E-06,+1.8125000000E+00,+1.8437500000E+00
+67.2000E-06,+1.8125000000E+00,+1.8437500000E+00
+67.4000E-06,+1.8125000000E+00,+1.8437500000E+00
+67.6000E-06,+1.8437500000E+00,-156.2500000E-03
+67.8000E-06,+1.8437500000E+00,-62.5000000E-03
+68.0000E-06,+1.8750000000E+00,-62.5000000E-03
+68.2000E-06,+1.8750000000E+00,-31.2500000E-03
+68.4000E-06,+1.8750000000E+00,-31.2500000E-03
+68.6000E-06,+1.8437500000E+00,-31.2500000E-03
